user_id,item_id,rating,timestamp,category,price,brand,location,gender,age
12,285,2,2024-06-25 06:55:44,Home Appliances,298.83,Davis PLC,Herrerafurt,Male,40
64,285,3,2024-05-16 20:17:02,Home Appliances,298.83,Davis PLC,Stevenland,Male,54
37,285,3,2024-01-29 13:27:31,Home Appliances,298.83,Davis PLC,Teresaburgh,Female,34
77,285,4,2024-04-29 06:47:55,Home Appliances,298.83,Davis PLC,North Susan,Female,43
77,285,1,2024-06-10 05:32:11,Home Appliances,298.83,Davis PLC,North Susan,Female,43
10,285,1,2024-06-03 02:41:12,Home Appliances,298.83,Davis PLC,North Noahstad,Female,25
35,285,2,2024-01-12 12:37:39,Home Appliances,298.83,Davis PLC,Danielchester,Female,41
34,285,2,2024-03-03 22:16:51,Home Appliances,298.83,Davis PLC,Lake Nicoleview,Female,25
99,285,3,2024-04-19 01:29:03,Home Appliances,298.83,Davis PLC,Hoffmanville,Female,59
99,285,2,2024-03-16 22:49:02,Home Appliances,298.83,Davis PLC,Hoffmanville,Female,59
72,285,2,2024-03-25 12:21:17,Home Appliances,298.83,Davis PLC,Rodneyside,Female,56
72,285,1,2024-02-17 19:35:19,Home Appliances,298.83,Davis PLC,Rodneyside,Female,56
89,285,2,2024-03-07 06:22:14,Home Appliances,298.83,Davis PLC,East Mikeburgh,Female,32
18,285,2,2024-03-18 18:50:47,Home Appliances,298.83,Davis PLC,West Michael,Female,64
32,285,4,2024-03-11 16:42:48,Home Appliances,298.83,Davis PLC,South Patrickmouth,Male,18
7,285,3,2024-02-21 16:50:52,Home Appliances,298.83,Davis PLC,Lisatown,Male,31
29,285,3,2024-04-25 13:31:01,Home Appliances,298.83,Davis PLC,Coxberg,Female,24
29,285,2,2024-04-25 07:40:05,Home Appliances,298.83,Davis PLC,Coxberg,Female,24
54,285,4,2024-05-16 23:38:29,Home Appliances,298.83,Davis PLC,North Micheleland,Female,41
91,285,5,2024-05-28 11:50:45,Home Appliances,298.83,Davis PLC,Lake Lisaport,Female,46
59,285,5,2024-05-01 23:53:22,Home Appliances,298.83,Davis PLC,Gomezchester,Male,39
16,285,1,2024-02-11 07:32:11,Home Appliances,298.83,Davis PLC,Port Jesseville,Male,62
33,183,3,2024-02-06 15:48:06,Clothing,310.97,Bowen Group,Tashatown,Female,61
22,183,4,2024-02-13 06:47:08,Clothing,310.97,Bowen Group,Lake Mark,Male,62
22,183,1,2024-06-03 18:29:52,Clothing,310.97,Bowen Group,Lake Mark,Male,62
21,183,3,2024-01-15 08:42:09,Clothing,310.97,Bowen Group,South Noah,Female,42
70,183,1,2024-01-10 12:45:20,Clothing,310.97,Bowen Group,East Nicholasfurt,Female,43
79,183,4,2024-04-05 19:43:19,Clothing,310.97,Bowen Group,South David,Male,30
51,183,4,2024-05-13 21:48:56,Clothing,310.97,Bowen Group,West Andrewside,Male,51
51,183,2,2024-02-19 16:45:36,Clothing,310.97,Bowen Group,West Andrewside,Male,51
51,183,1,2024-02-02 18:18:25,Clothing,310.97,Bowen Group,West Andrewside,Male,51
26,183,4,2024-05-27 06:26:15,Clothing,310.97,Bowen Group,Wilkersonmouth,Female,62
45,183,2,2024-04-10 12:51:21,Clothing,310.97,Bowen Group,East Donna,Female,58
97,183,4,2024-01-05 08:36:22,Clothing,310.97,Bowen Group,North Matthewberg,Female,45
14,183,2,2024-04-18 13:39:34,Clothing,310.97,Bowen Group,Lake Chad,Male,38
38,183,2,2024-04-20 05:26:49,Clothing,310.97,Bowen Group,Port Colleenhaven,Male,25
37,183,5,2024-01-01 07:17:25,Clothing,310.97,Bowen Group,Teresaburgh,Female,34
11,183,1,2024-03-06 20:15:07,Clothing,310.97,Bowen Group,Cassandraton,Male,31
100,183,5,2024-05-01 09:08:05,Clothing,310.97,Bowen Group,Lake Rebeccaside,Male,62
23,183,2,2024-05-13 10:23:58,Clothing,310.97,Bowen Group,East Lydiamouth,Female,58
73,183,1,2024-03-25 01:30:32,Clothing,310.97,Bowen Group,Mooreport,Male,44
17,183,3,2024-03-16 18:56:00,Clothing,310.97,Bowen Group,Ramirezstad,Female,35
49,183,5,2024-05-16 19:49:55,Clothing,310.97,Bowen Group,Samuelhaven,Female,25
69,183,2,2024-03-28 04:40:36,Clothing,310.97,Bowen Group,Port Richard,Female,22
93,183,3,2024-05-09 16:06:31,Clothing,310.97,Bowen Group,West Juan,Female,30
30,183,1,2024-02-10 04:25:22,Clothing,310.97,Bowen Group,Daviston,Female,26
89,183,1,2024-04-30 14:41:00,Clothing,310.97,Bowen Group,East Mikeburgh,Female,32
42,183,5,2024-04-29 19:19:19,Clothing,310.97,Bowen Group,West Natashaport,Male,22
42,183,5,2024-06-08 14:55:16,Clothing,310.97,Bowen Group,West Natashaport,Male,22
25,183,1,2024-02-07 21:21:52,Clothing,310.97,Bowen Group,Jasonfort,Female,32
67,183,1,2024-04-16 08:57:39,Clothing,310.97,Bowen Group,North Sarabury,Female,20
29,183,1,2024-02-15 23:16:14,Clothing,310.97,Bowen Group,Coxberg,Female,24
74,183,1,2024-03-05 00:09:54,Clothing,310.97,Bowen Group,North Beth,Female,26
46,183,5,2024-01-23 20:48:21,Clothing,310.97,Bowen Group,West Allison,Female,45
71,183,1,2024-01-06 12:13:48,Clothing,310.97,Bowen Group,Saramouth,Female,31
98,183,5,2024-07-03 04:32:55,Clothing,310.97,Bowen Group,Evanmouth,Female,19
98,183,1,2024-03-14 10:35:33,Clothing,310.97,Bowen Group,Evanmouth,Female,19
33,216,5,2024-05-02 00:25:16,Home Appliances,463.66,Buchanan LLC,Tashatown,Female,61
62,216,4,2024-01-24 23:59:41,Home Appliances,463.66,Buchanan LLC,East Jamesside,Male,18
62,216,2,2024-01-22 22:17:05,Home Appliances,463.66,Buchanan LLC,East Jamesside,Male,18
24,216,1,2024-02-11 20:43:11,Home Appliances,463.66,Buchanan LLC,Adamsborough,Female,46
66,216,5,2024-05-21 14:14:49,Home Appliances,463.66,Buchanan LLC,North Deniseside,Female,31
84,216,5,2024-04-26 11:20:05,Home Appliances,463.66,Buchanan LLC,Lake Debbie,Female,47
92,216,5,2024-02-12 02:28:35,Home Appliances,463.66,Buchanan LLC,East Josephville,Female,53
79,216,5,2024-02-13 18:36:49,Home Appliances,463.66,Buchanan LLC,South David,Male,30
45,216,4,2024-04-20 18:02:24,Home Appliances,463.66,Buchanan LLC,East Donna,Female,58
44,216,3,2024-06-10 23:13:32,Home Appliances,463.66,Buchanan LLC,North Jessicaland,Female,56
44,216,5,2024-06-28 20:09:26,Home Appliances,463.66,Buchanan LLC,North Jessicaland,Female,56
12,216,1,2024-01-15 08:51:04,Home Appliances,463.66,Buchanan LLC,Herrerafurt,Male,40
100,216,2,2024-03-07 15:45:37,Home Appliances,463.66,Buchanan LLC,Lake Rebeccaside,Male,62
100,216,1,2024-05-21 11:32:52,Home Appliances,463.66,Buchanan LLC,Lake Rebeccaside,Male,62
17,216,5,2024-03-24 08:23:53,Home Appliances,463.66,Buchanan LLC,Ramirezstad,Female,35
15,216,4,2024-02-12 21:13:55,Home Appliances,463.66,Buchanan LLC,Port Keith,Female,33
15,216,4,2024-03-29 05:37:52,Home Appliances,463.66,Buchanan LLC,Port Keith,Female,33
35,216,2,2024-06-23 02:06:13,Home Appliances,463.66,Buchanan LLC,Danielchester,Female,41
49,216,1,2024-03-01 20:36:55,Home Appliances,463.66,Buchanan LLC,Samuelhaven,Female,25
60,216,4,2024-06-08 21:02:22,Home Appliances,463.66,Buchanan LLC,Shieldston,Male,44
93,216,5,2024-02-17 21:29:30,Home Appliances,463.66,Buchanan LLC,West Juan,Female,30
30,216,5,2024-02-01 13:18:51,Home Appliances,463.66,Buchanan LLC,Daviston,Female,26
85,216,5,2024-05-05 23:50:37,Home Appliances,463.66,Buchanan LLC,Stewartland,Male,54
85,216,2,2024-02-09 06:50:02,Home Appliances,463.66,Buchanan LLC,Stewartland,Male,54
89,216,1,2024-02-10 07:39:17,Home Appliances,463.66,Buchanan LLC,East Mikeburgh,Female,32
42,216,5,2024-03-08 10:29:01,Home Appliances,463.66,Buchanan LLC,West Natashaport,Male,22
32,216,1,2024-04-01 01:46:16,Home Appliances,463.66,Buchanan LLC,South Patrickmouth,Male,18
67,216,3,2024-03-24 07:04:51,Home Appliances,463.66,Buchanan LLC,North Sarabury,Female,20
74,216,3,2024-05-11 23:04:23,Home Appliances,463.66,Buchanan LLC,North Beth,Female,26
56,216,3,2024-07-02 02:34:53,Home Appliances,463.66,Buchanan LLC,New David,Female,52
43,216,1,2024-06-25 02:09:40,Home Appliances,463.66,Buchanan LLC,North John,Female,59
46,216,4,2024-02-02 13:04:28,Home Appliances,463.66,Buchanan LLC,West Allison,Female,45
46,216,5,2024-02-26 15:15:11,Home Appliances,463.66,Buchanan LLC,West Allison,Female,45
54,216,4,2024-04-15 22:48:57,Home Appliances,463.66,Buchanan LLC,North Micheleland,Female,41
71,216,2,2024-04-17 12:15:26,Home Appliances,463.66,Buchanan LLC,Saramouth,Female,31
16,216,2,2024-03-21 12:14:23,Home Appliances,463.66,Buchanan LLC,Port Jesseville,Male,62
48,216,3,2024-06-04 15:42:30,Home Appliances,463.66,Buchanan LLC,Lake Larry,Male,26
80,216,1,2024-03-12 08:52:43,Home Appliances,463.66,Buchanan LLC,New Brooke,Female,49
80,216,1,2024-02-16 11:01:00,Home Appliances,463.66,Buchanan LLC,New Brooke,Female,49
33,57,4,2024-05-24 22:37:56,Home Appliances,337.9,Russell-Daniels,Tashatown,Female,61
94,57,3,2024-02-15 10:31:57,Home Appliances,337.9,Russell-Daniels,Lake Matthew,Female,49
94,57,1,2024-03-22 07:06:03,Home Appliances,337.9,Russell-Daniels,Lake Matthew,Female,49
31,57,1,2024-04-15 12:53:56,Home Appliances,337.9,Russell-Daniels,East Courtneychester,Male,41
92,57,3,2024-06-27 09:22:16,Home Appliances,337.9,Russell-Daniels,East Josephville,Female,53
92,57,4,2024-01-01 03:55:48,Home Appliances,337.9,Russell-Daniels,East Josephville,Female,53
51,57,3,2024-06-08 17:38:41,Home Appliances,337.9,Russell-Daniels,West Andrewside,Male,51
57,57,2,2024-02-15 19:49:05,Home Appliances,337.9,Russell-Daniels,Sanchezfort,Female,61
8,57,4,2024-01-04 00:54:52,Home Appliances,337.9,Russell-Daniels,Lake Roberto,Male,48
8,57,4,2024-06-13 12:51:47,Home Appliances,337.9,Russell-Daniels,Lake Roberto,Male,48
44,57,3,2024-04-29 17:11:18,Home Appliances,337.9,Russell-Daniels,North Jessicaland,Female,56
12,57,4,2024-03-02 04:43:43,Home Appliances,337.9,Russell-Daniels,Herrerafurt,Male,40
47,57,2,2024-01-28 10:46:42,Home Appliances,337.9,Russell-Daniels,Brandtside,Female,24
90,57,1,2024-05-31 04:15:04,Home Appliances,337.9,Russell-Daniels,Bassport,Female,60
14,57,2,2024-02-15 04:20:32,Home Appliances,337.9,Russell-Daniels,Lake Chad,Male,38
14,57,2,2024-01-19 13:55:08,Home Appliances,337.9,Russell-Daniels,Lake Chad,Male,38
11,57,1,2024-04-01 01:19:50,Home Appliances,337.9,Russell-Daniels,Cassandraton,Male,31
13,57,5,2024-03-17 05:48:32,Home Appliances,337.9,Russell-Daniels,New Kellystad,Male,57
63,57,5,2024-02-19 00:13:28,Home Appliances,337.9,Russell-Daniels,Taylorburgh,Male,52
17,57,4,2024-03-04 10:46:00,Home Appliances,337.9,Russell-Daniels,Ramirezstad,Female,35
17,57,3,2024-01-29 10:24:20,Home Appliances,337.9,Russell-Daniels,Ramirezstad,Female,35
99,57,1,2024-07-03 19:04:01,Home Appliances,337.9,Russell-Daniels,Hoffmanville,Female,59
93,57,5,2024-06-23 20:58:59,Home Appliances,337.9,Russell-Daniels,West Juan,Female,30
72,57,5,2024-01-19 05:53:12,Home Appliances,337.9,Russell-Daniels,Rodneyside,Female,56
25,57,2,2024-04-29 09:13:13,Home Appliances,337.9,Russell-Daniels,Jasonfort,Female,32
7,57,5,2024-01-07 20:48:22,Home Appliances,337.9,Russell-Daniels,Lisatown,Male,31
7,57,5,2024-05-02 12:49:33,Home Appliances,337.9,Russell-Daniels,Lisatown,Male,31
88,57,1,2024-05-02 11:06:06,Home Appliances,337.9,Russell-Daniels,Davidstad,Male,62
56,57,4,2024-04-26 12:14:21,Home Appliances,337.9,Russell-Daniels,New David,Female,52
81,57,5,2024-05-28 05:31:06,Home Appliances,337.9,Russell-Daniels,South Dianeshire,Male,56
61,57,3,2024-01-11 04:37:34,Home Appliances,337.9,Russell-Daniels,North Richardmouth,Male,52
61,57,3,2024-06-02 08:07:41,Home Appliances,337.9,Russell-Daniels,North Richardmouth,Male,52
96,57,4,2024-05-04 03:11:43,Home Appliances,337.9,Russell-Daniels,North Cynthiaview,Female,39
58,57,5,2024-03-03 00:07:20,Home Appliances,337.9,Russell-Daniels,Leeville,Male,57
33,193,3,2024-03-01 07:13:26,Electronics,438.94,Williams Inc,Tashatown,Female,61
62,193,2,2024-02-15 20:26:41,Electronics,438.94,Williams Inc,East Jamesside,Male,18
55,193,2,2024-06-11 06:40:59,Electronics,438.94,Williams Inc,West Elizabeth,Male,54
55,193,1,2024-01-13 07:10:02,Electronics,438.94,Williams Inc,West Elizabeth,Male,54
40,193,4,2024-02-22 06:01:13,Electronics,438.94,Williams Inc,New Stephanie,Male,52
6,193,4,2024-02-08 08:01:57,Electronics,438.94,Williams Inc,Robinsonshire,Female,53
66,193,2,2024-03-13 10:32:46,Electronics,438.94,Williams Inc,North Deniseside,Female,31
66,193,3,2024-02-26 14:55:53,Electronics,438.94,Williams Inc,North Deniseside,Female,31
92,193,3,2024-01-10 10:25:53,Electronics,438.94,Williams Inc,East Josephville,Female,53
44,193,2,2024-06-24 18:27:50,Electronics,438.94,Williams Inc,North Jessicaland,Female,56
1,193,5,2024-01-27 08:39:32,Electronics,438.94,Williams Inc,North Judithbury,Male,35
90,193,4,2024-04-01 14:08:06,Electronics,438.94,Williams Inc,Bassport,Female,60
38,193,5,2024-03-18 07:33:35,Electronics,438.94,Williams Inc,Port Colleenhaven,Male,25
77,193,3,2024-05-16 01:33:27,Electronics,438.94,Williams Inc,North Susan,Female,43
2,193,4,2024-05-12 16:49:47,Electronics,438.94,Williams Inc,East Jill,Female,43
2,193,3,2024-01-04 14:49:24,Electronics,438.94,Williams Inc,East Jill,Female,43
65,193,2,2024-02-17 07:40:57,Electronics,438.94,Williams Inc,Mortonside,Male,64
65,193,4,2024-06-10 10:40:48,Electronics,438.94,Williams Inc,Mortonside,Male,64
73,193,2,2024-03-12 12:40:18,Electronics,438.94,Williams Inc,Mooreport,Male,44
73,193,4,2024-06-22 21:15:11,Electronics,438.94,Williams Inc,Mooreport,Male,44
17,193,1,2024-01-23 21:34:25,Electronics,438.94,Williams Inc,Ramirezstad,Female,35
35,193,4,2024-05-30 00:19:58,Electronics,438.94,Williams Inc,Danielchester,Female,41
35,193,4,2024-01-27 23:38:21,Electronics,438.94,Williams Inc,Danielchester,Female,41
49,193,4,2024-06-11 23:03:32,Electronics,438.94,Williams Inc,Samuelhaven,Female,25
78,193,4,2024-03-21 04:59:03,Electronics,438.94,Williams Inc,Port Jacobland,Female,59
76,193,2,2024-04-13 02:16:05,Electronics,438.94,Williams Inc,Shawhaven,Female,32
99,193,4,2024-03-04 07:08:27,Electronics,438.94,Williams Inc,Hoffmanville,Female,59
32,193,1,2024-06-07 10:54:14,Electronics,438.94,Williams Inc,South Patrickmouth,Male,18
25,193,1,2024-02-02 09:14:42,Electronics,438.94,Williams Inc,Jasonfort,Female,32
88,193,1,2024-01-12 12:11:45,Electronics,438.94,Williams Inc,Davidstad,Male,62
54,193,3,2024-06-06 13:39:52,Electronics,438.94,Williams Inc,North Micheleland,Female,41
28,193,5,2024-02-22 04:18:45,Electronics,438.94,Williams Inc,Juliechester,Female,42
98,193,3,2024-03-13 09:54:34,Electronics,438.94,Williams Inc,Evanmouth,Female,19
33,70,3,2024-03-01 20:35:52,Sports Equipment,381.95,White-Green,Tashatown,Female,61
66,70,5,2024-06-13 04:23:54,Sports Equipment,381.95,White-Green,North Deniseside,Female,31
66,70,5,2024-01-30 04:10:15,Sports Equipment,381.95,White-Green,North Deniseside,Female,31
57,70,2,2024-03-09 06:16:29,Sports Equipment,381.95,White-Green,Sanchezfort,Female,61
57,70,4,2024-03-18 02:21:59,Sports Equipment,381.95,White-Green,Sanchezfort,Female,61
19,70,3,2024-02-05 21:08:34,Sports Equipment,381.95,White-Green,Jacquelineland,Female,41
90,70,1,2024-01-31 11:20:04,Sports Equipment,381.95,White-Green,Bassport,Female,60
64,70,1,2024-04-22 05:21:57,Sports Equipment,381.95,White-Green,Stevenland,Male,54
38,70,4,2024-04-09 22:47:29,Sports Equipment,381.95,White-Green,Port Colleenhaven,Male,25
38,70,4,2024-01-18 13:54:51,Sports Equipment,381.95,White-Green,Port Colleenhaven,Male,25
100,70,1,2024-03-24 13:50:21,Sports Equipment,381.95,White-Green,Lake Rebeccaside,Male,62
13,70,1,2024-01-20 23:06:13,Sports Equipment,381.95,White-Green,New Kellystad,Male,57
17,70,3,2024-03-14 05:19:17,Sports Equipment,381.95,White-Green,Ramirezstad,Female,35
93,70,2,2024-03-02 16:06:43,Sports Equipment,381.95,White-Green,West Juan,Female,30
30,70,4,2024-03-20 22:42:25,Sports Equipment,381.95,White-Green,Daviston,Female,26
18,70,3,2024-05-15 11:50:15,Sports Equipment,381.95,White-Green,West Michael,Female,64
32,70,4,2024-03-15 13:43:06,Sports Equipment,381.95,White-Green,South Patrickmouth,Male,18
7,70,5,2024-04-04 00:46:25,Sports Equipment,381.95,White-Green,Lisatown,Male,31
27,70,4,2024-05-01 06:17:02,Sports Equipment,381.95,White-Green,West Donald,Female,18
52,70,4,2024-03-14 03:38:30,Sports Equipment,381.95,White-Green,New Jeffrey,Female,50
52,70,4,2024-02-19 14:30:46,Sports Equipment,381.95,White-Green,New Jeffrey,Female,50
46,70,1,2024-04-11 02:04:04,Sports Equipment,381.95,White-Green,West Allison,Female,45
91,70,4,2024-03-17 15:57:17,Sports Equipment,381.95,White-Green,Lake Lisaport,Female,46
28,70,1,2024-03-26 16:55:02,Sports Equipment,381.95,White-Green,Juliechester,Female,42
96,70,2,2024-03-18 13:29:45,Sports Equipment,381.95,White-Green,North Cynthiaview,Female,39
16,70,4,2024-04-24 23:58:40,Sports Equipment,381.95,White-Green,Port Jesseville,Male,62
48,70,5,2024-04-14 18:52:33,Sports Equipment,381.95,White-Green,Lake Larry,Male,26
53,268,5,2024-01-14 23:53:46,Sports Equipment,129.96,Mcdaniel Group,Lake Crystalbury,Male,40
22,268,5,2024-01-01 22:31:05,Sports Equipment,129.96,Mcdaniel Group,Lake Mark,Male,62
21,268,2,2024-06-06 19:40:33,Sports Equipment,129.96,Mcdaniel Group,South Noah,Female,42
70,268,2,2024-01-04 04:35:39,Sports Equipment,129.96,Mcdaniel Group,East Nicholasfurt,Female,43
70,268,1,2024-06-17 10:25:32,Sports Equipment,129.96,Mcdaniel Group,East Nicholasfurt,Female,43
62,268,2,2024-01-07 18:10:29,Sports Equipment,129.96,Mcdaniel Group,East Jamesside,Male,18
62,268,3,2024-06-08 11:29:41,Sports Equipment,129.96,Mcdaniel Group,East Jamesside,Male,18
9,268,5,2024-02-09 08:57:38,Sports Equipment,129.96,Mcdaniel Group,Ericmouth,Male,32
9,268,4,2024-05-08 08:07:54,Sports Equipment,129.96,Mcdaniel Group,Ericmouth,Male,32
9,268,3,2024-03-22 08:59:25,Sports Equipment,129.96,Mcdaniel Group,Ericmouth,Male,32
36,268,2,2024-03-28 07:54:16,Sports Equipment,129.96,Mcdaniel Group,South Aaron,Male,28
66,268,5,2024-01-17 18:35:08,Sports Equipment,129.96,Mcdaniel Group,North Deniseside,Female,31
92,268,3,2024-01-23 12:55:20,Sports Equipment,129.96,Mcdaniel Group,East Josephville,Female,53
45,268,5,2024-05-10 10:16:48,Sports Equipment,129.96,Mcdaniel Group,East Donna,Female,58
5,268,4,2024-05-12 10:01:14,Sports Equipment,129.96,Mcdaniel Group,Lake Debra,Male,27
20,268,4,2024-03-08 12:14:05,Sports Equipment,129.96,Mcdaniel Group,New Jessica,Male,43
12,268,5,2024-04-14 19:27:46,Sports Equipment,129.96,Mcdaniel Group,Herrerafurt,Male,40
38,268,4,2024-02-16 23:30:47,Sports Equipment,129.96,Mcdaniel Group,Port Colleenhaven,Male,25
77,268,1,2024-06-18 13:06:15,Sports Equipment,129.96,Mcdaniel Group,North Susan,Female,43
77,268,3,2024-03-07 19:48:35,Sports Equipment,129.96,Mcdaniel Group,North Susan,Female,43
13,268,1,2024-05-22 14:55:36,Sports Equipment,129.96,Mcdaniel Group,New Kellystad,Male,57
76,268,4,2024-06-29 18:08:13,Sports Equipment,129.96,Mcdaniel Group,Shawhaven,Female,32
93,268,1,2024-04-06 09:03:34,Sports Equipment,129.96,Mcdaniel Group,West Juan,Female,30
72,268,5,2024-05-19 05:09:09,Sports Equipment,129.96,Mcdaniel Group,Rodneyside,Female,56
85,268,2,2024-03-06 14:03:11,Sports Equipment,129.96,Mcdaniel Group,Stewartland,Male,54
83,268,2,2024-06-06 00:27:37,Sports Equipment,129.96,Mcdaniel Group,Johnfurt,Male,21
18,268,3,2024-03-10 16:40:50,Sports Equipment,129.96,Mcdaniel Group,West Michael,Female,64
88,268,3,2024-01-25 15:21:41,Sports Equipment,129.96,Mcdaniel Group,Davidstad,Male,62
82,268,5,2024-02-20 10:36:42,Sports Equipment,129.96,Mcdaniel Group,Sarahborough,Female,49
41,268,5,2024-03-01 16:21:15,Sports Equipment,129.96,Mcdaniel Group,New Mariotown,Male,50
54,268,1,2024-01-07 01:22:32,Sports Equipment,129.96,Mcdaniel Group,North Micheleland,Female,41
96,268,1,2024-05-27 05:29:12,Sports Equipment,129.96,Mcdaniel Group,North Cynthiaview,Female,39
48,268,2,2024-05-13 05:20:05,Sports Equipment,129.96,Mcdaniel Group,Lake Larry,Male,26
48,268,5,2024-06-22 23:40:12,Sports Equipment,129.96,Mcdaniel Group,Lake Larry,Male,26
98,268,3,2024-04-14 09:26:15,Sports Equipment,129.96,Mcdaniel Group,Evanmouth,Female,19
53,244,1,2024-06-22 23:05:18,Sports Equipment,233.09,Jones PLC,Lake Crystalbury,Male,40
22,244,1,2024-05-30 17:10:37,Sports Equipment,233.09,Jones PLC,Lake Mark,Male,62
21,244,5,2024-06-16 11:53:40,Sports Equipment,233.09,Jones PLC,South Noah,Female,42
21,244,3,2024-05-12 12:55:11,Sports Equipment,233.09,Jones PLC,South Noah,Female,42
75,244,5,2024-05-06 12:37:01,Sports Equipment,233.09,Jones PLC,Lake Leeton,Male,32
24,244,2,2024-03-21 16:01:07,Sports Equipment,233.09,Jones PLC,Adamsborough,Female,46
55,244,3,2024-02-06 21:04:07,Sports Equipment,233.09,Jones PLC,West Elizabeth,Male,54
40,244,5,2024-02-18 00:57:04,Sports Equipment,233.09,Jones PLC,New Stephanie,Male,52
36,244,5,2024-04-08 02:03:34,Sports Equipment,233.09,Jones PLC,South Aaron,Male,28
36,244,3,2024-06-19 07:02:49,Sports Equipment,233.09,Jones PLC,South Aaron,Male,28
66,244,5,2024-01-11 16:36:59,Sports Equipment,233.09,Jones PLC,North Deniseside,Female,31
79,244,1,2024-06-19 21:43:48,Sports Equipment,233.09,Jones PLC,South David,Male,30
26,244,4,2024-03-01 20:55:56,Sports Equipment,233.09,Jones PLC,Wilkersonmouth,Female,62
5,244,3,2024-07-01 03:24:25,Sports Equipment,233.09,Jones PLC,Lake Debra,Male,27
5,244,4,2024-02-20 15:17:43,Sports Equipment,233.09,Jones PLC,Lake Debra,Male,27
68,244,3,2024-05-06 12:22:53,Sports Equipment,233.09,Jones PLC,South Todd,Male,18
20,244,5,2024-04-29 01:47:40,Sports Equipment,233.09,Jones PLC,New Jessica,Male,43
90,244,2,2024-06-23 11:52:54,Sports Equipment,233.09,Jones PLC,Bassport,Female,60
2,244,2,2024-03-04 16:25:53,Sports Equipment,233.09,Jones PLC,East Jill,Female,43
17,244,1,2024-01-27 04:27:30,Sports Equipment,233.09,Jones PLC,Ramirezstad,Female,35
17,244,5,2024-03-27 08:37:09,Sports Equipment,233.09,Jones PLC,Ramirezstad,Female,35
49,244,5,2024-01-27 19:30:39,Sports Equipment,233.09,Jones PLC,Samuelhaven,Female,25
69,244,1,2024-04-22 06:06:26,Sports Equipment,233.09,Jones PLC,Port Richard,Female,22
34,244,3,2024-06-17 11:51:56,Sports Equipment,233.09,Jones PLC,Lake Nicoleview,Female,25
85,244,4,2024-07-03 07:12:11,Sports Equipment,233.09,Jones PLC,Stewartland,Male,54
25,244,4,2024-04-04 13:27:04,Sports Equipment,233.09,Jones PLC,Jasonfort,Female,32
25,244,4,2024-05-04 05:48:14,Sports Equipment,233.09,Jones PLC,Jasonfort,Female,32
74,244,2,2024-02-03 10:30:32,Sports Equipment,233.09,Jones PLC,North Beth,Female,26
56,244,2,2024-06-22 01:57:32,Sports Equipment,233.09,Jones PLC,New David,Female,52
46,244,3,2024-02-15 04:06:12,Sports Equipment,233.09,Jones PLC,West Allison,Female,45
59,244,1,2024-02-19 16:03:50,Sports Equipment,233.09,Jones PLC,Gomezchester,Male,39
96,244,4,2024-01-25 19:59:16,Sports Equipment,233.09,Jones PLC,North Cynthiaview,Female,39
98,244,3,2024-06-14 21:26:53,Sports Equipment,233.09,Jones PLC,Evanmouth,Female,19
98,244,4,2024-03-15 08:41:58,Sports Equipment,233.09,Jones PLC,Evanmouth,Female,19
80,244,2,2024-06-13 15:52:54,Sports Equipment,233.09,Jones PLC,New Brooke,Female,49
53,114,1,2024-07-03 00:27:15,Home Appliances,496.52,Perez-White,Lake Crystalbury,Male,40
53,114,3,2024-05-03 01:11:54,Home Appliances,496.52,Perez-White,Lake Crystalbury,Male,40
21,114,2,2024-04-23 05:39:54,Home Appliances,496.52,Perez-White,South Noah,Female,42
24,114,2,2024-05-03 22:08:09,Home Appliances,496.52,Perez-White,Adamsborough,Female,46
55,114,1,2024-01-13 06:06:51,Home Appliances,496.52,Perez-White,West Elizabeth,Male,54
55,114,5,2024-02-16 05:31:06,Home Appliances,496.52,Perez-White,West Elizabeth,Male,54
79,114,1,2024-05-18 13:34:44,Home Appliances,496.52,Perez-White,South David,Male,30
51,114,2,2024-06-16 01:28:34,Home Appliances,496.52,Perez-White,West Andrewside,Male,51
51,114,1,2024-03-15 17:17:17,Home Appliances,496.52,Perez-White,West Andrewside,Male,51
68,114,2,2024-05-29 06:16:10,Home Appliances,496.52,Perez-White,South Todd,Male,18
68,114,4,2024-05-09 20:26:51,Home Appliances,496.52,Perez-White,South Todd,Male,18
97,114,4,2024-03-22 11:04:37,Home Appliances,496.52,Perez-White,North Matthewberg,Female,45
20,114,5,2024-02-21 08:31:58,Home Appliances,496.52,Perez-White,New Jessica,Male,43
47,114,2,2024-06-08 15:22:04,Home Appliances,496.52,Perez-White,Brandtside,Female,24
64,114,4,2024-01-22 05:01:57,Home Appliances,496.52,Perez-White,Stevenland,Male,54
11,114,4,2024-05-28 17:00:56,Home Appliances,496.52,Perez-White,Cassandraton,Male,31
50,114,3,2024-01-08 05:49:20,Home Appliances,496.52,Perez-White,Martinezbury,Female,29
10,114,5,2024-03-12 11:41:02,Home Appliances,496.52,Perez-White,North Noahstad,Female,25
2,114,2,2024-05-23 16:42:37,Home Appliances,496.52,Perez-White,East Jill,Female,43
2,114,3,2024-04-28 22:27:45,Home Appliances,496.52,Perez-White,East Jill,Female,43
13,114,1,2024-02-29 00:19:12,Home Appliances,496.52,Perez-White,New Kellystad,Male,57
13,114,1,2024-01-02 21:24:08,Home Appliances,496.52,Perez-White,New Kellystad,Male,57
35,114,3,2024-06-04 06:06:16,Home Appliances,496.52,Perez-White,Danielchester,Female,41
